word	corrected_gold	system_suggestions	in_1	in_3	in_above_3
هەڵبەستراون	هەڵبەستراون	detected_correct	1	1	1
وڵاتەشی	وڵاتەشی	واتەشی,وڵاتیشی,وڵاتە شی,گوڵاڵەشی	0	0	0
یارییەی	یارییەی	یارییەتی,یارییەکی,یارییەک,یاریدەی,سەیاریی,یاریی,عەیاری,ئەیاری	0	0	0
ئازیزترین	ئازیزترین	detected_correct	1	1	1
ئیعتراف	ئیعتراف	ئوسترالیا	0	0	0
ئیکۆنۆمیست	ئیکۆنۆمیست	ئۆتۆنۆمیست	0	0	0
ئەپڵیکەیشنەکانی	ئەپڵیکەیشنەکانی	ئەشکەنجەدانەکانی	0	0	0
ئەنتۆنێلا	ئەنتۆنێلا	ئەنتۆنیۆا	0	0	0
باخچەکاپاڵی	باخچەکاپاڵی	باخچەلیی	0	0	0
بازاڕکردنە	بازاڕکردنە	بازاڕ کردنە,باوەڕکردنە,بارکردنە	0	0	0
باسمە	باسمە	detected_correct	1	1	1
باشتان	باشتان	detected_correct	1	1	1
باکیێڤ	باکیێڤ	بێباکی	0	0	0
بخوڕێت	بخوڕێت	detected_correct	1	1	1
بگونجێنم	بگونجێنم	detected_correct	1	1	1
بنبڕە	بنبڕە	detected_correct	1	1	1
بووبێتنەوە	بووبێتنەوە	بووبێتەوە,بووبێت نەوە,تەواوبوونەوە,نوێبوونەوەوە,بوونەوەوە	0	0	0
بۆیەیی	بۆیەیی	بۆیە یی,بۆیە	0	0	0
بیخەنەوە	بیخەنەوە	detected_correct	1	1	1
بەرپەرچ	بەرپەرچ	بەرپەرژ,بەرپەرم,بەر پەرچ,بەرپرس	0	0	0
بەرچاوڕوونیمان	بەرچاوڕوونیمان	بەرچاو ڕوونیمان,لەبەرچاوبوونیمان,بەرچاوکەوتنیمان,لەبەرچاوبوونمان,ئاوڕووچوونیمان	0	0	0
بەرچاوەکانی	بەرچاوەکانی	detected_correct	1	1	1
بەرزکردنەوەکە	بەرزکردنەوەکە	بەسەرکردنەوەکە,بێزکردنەوەکە,قێزکردنەوەکە,بەتاقیکردنەوەکە	0	0	0
بەرنامەیەشدا	بەرنامەیەشدا	بەرنامەکەشدا,بەرامبەریشدا,بەیاندەرەشدا	0	0	0
بەروبوومەکانیان	بەروبوومەکانیان	بەربوونووەوەکانیان,بەردەوامبوونەکانیان,لەبەرچاوبوونەکانیان,خەبەربوونەوەکانیان	0	0	0
بەزاندنە	بەزاندنە	detected_correct	1	1	1
بەفرانباری	بەفرانباری	detected_correct	1	1	1
بەلووچ	بەلووچ	بەلوو,بەلووچە,بەلووچی,بەلووت,بەلوون,بەلووم,بەلووک,بەلووگ,بەلووا,بەلووێ,بەلووە,بەلووی,بەلوو چ	0	0	0
بەندکراوەکانیان	بەندکراوەکانیان	بەند کراوەکانیان,بڵندکردنەوەکانیان,بەراوردکردنەکانیان,بەختکرانەوەکانیان,باوەڕپێکراوەکانیان	0	0	0
بەهێزەکانیان	بەهێزەکانیان	بەڕێزەکانیان,بەهێیەکانیان,بەهێ زەکانیان,بە هێزەکانیان,کانیگوێزەکانیان,بەدیهێنانەکانیان,بەجێهێنانەکانیان,بەکارهێنرانیان	0	0	0
پاسوۆردێکی	پاسوۆردێکی	سوپاسکردنێکی	0	0	0
پشکدار	پشکدار	پشکار,پشکدا,پشکڵار,پشکلار,پشککار,پشکۆار,پشکدەر,پشک دار	0	0	0
پشکنینەکانین	پشکنینەکانین	پشکنینەکانی,پشکنینەکانیان,پشکنینەکانیش,پشکنینەکان ین,پشکنینە کانین,پشکێنرانین	0	0	0
پۆستەکانیشەوە	پۆستەکانیشەوە	detected_correct	1	1	1
پێداویستییان	پێداویستییان	detected_correct	1	1	1
پێکەوەییدا	پێکەوەییدا	پێکەوە ییدا,کەوپێچیدا	0	0	0
پیتێنراوە	پیتێنراوە	پیشێنراوە,وەستێنراوە,تەپێنراوە	0	0	0
پیرئۆمەری	پیرئۆمەری	پەیغەمەری	0	0	0
پەتاگەری	پەتاگەری	پەتاگەر,پەتاگەر ی,پەتا گەری,تایگەری	0	0	0
پەرلەمانیمان	پەرلەمانیمان	پەرلە مانیمان,سەرلەرێدانیمان,پەلاماردانیمان,لەبیرمانیمان,کانیپەرییمان	0	0	0
پەروەردەتان	پەروەردەتان	detected_correct	1	1	1
پەیامت	پەیامت	detected_correct	1	1	1
پەیجەکانیدا	پەیجەکانیدا	detected_correct	1	1	1
پەیمانگاکانەوە	پەیمانگاکانەوە	پەیمان گاکانەوە,پەی مانگاکانەوە,پەیمانبەستنانەوە	0	0	0
تاسانەی	تاسانەی	تاسانی,تاسانە,تاساینە,تاسانەر,تاسانەڵ,تاقانەی,تاسانچی,تاسانەک,تاساندی,تاسانە ی,تاسا نەی,تانەی,تاسان	0	0	0
تۆمەتبارانەش	تۆمەتبارانەش	تۆڵەکەمارانە	0	0	0
تێکەڵکەر	تێکەڵکەر	detected_correct	1	1	1
تیرۆریستەوە	تیرۆریستەوە	مۆنتیسۆریتەوە,میستەریۆتەوە,کریستینتەوە	0	0	0
تەمەتی	تەمەتی	تەمیەتی,مەتەی	0	0	0
تەنفیزیدا	تەنفیزیدا	تەنافبازیدا,تەنافیدا	0	0	0
جۆهانسۆن	جۆهانسۆن	جۆهانسن,جۆهانسۆڵ,جۆهانسنن,جۆهانسۆک,جۆهانسان,جۆهانسێن,جۆهانسین,جۆهانس,جانسۆن,جۆنسۆنن,جۆنسۆن	0	0	0
جیهادیی	جیهادیی	جیها دیی,جی هادیی,هادیی	0	0	0
جەختییان	جەختییان	detected_correct	1	1	1
چینین	چینین	detected_correct	1	1	1
چەکەکەمان	چەکەکەمان	detected_correct	1	1	1
چەلەحانێی	چەلەحانێی	هەڵچەجنانێی	0	0	0
حیمایەکانی	حیمایەکانی	یەمانییەکانی,نیمایێرەکانی,ڕەحمانییەکانی,حەکایەتەکانی	0	0	0
حەقدەستە	حەقدەستە	هەقدەستە,هەقدەست	0	0	0
خاکەکە	خاکەکە	detected_correct	1	1	1
خانکێ	خانکێ	خانێک,خنکێ,خاکێ,خانێ,خانک,خاکێن,تانکێ,ڕانکێ,هانکێ,مانکێ,خانمێ,یانکێ,خانک ێ,خان کێ,خاندوکێ	0	0	0
خشتەدا	خشتەدا	detected_correct	1	1	1
خۆڕووتکردنەوەی	خۆڕووتکردنەوەی	خۆشکردنەوەی	0	0	0
خۆمانتان	خۆمانتان	مۆخانتان,خمانتان,تۆمانتان,ڕۆمانتان,خۆڵانتان,قۆمانتان,خۆخانتان,چۆمانتان,مۆمانتان,کۆمانتان,گۆمانتان,خزمانتان,دۆمانتان,خامانتان,خۆمان تان	0	0	0
خۆئامادەکردنن	خۆئامادەکردنن	خۆ ئامادەکردنن,ئامادەکردنن,ئامادەکردن	0	0	0
خێزانەکانیش	خێزانەکانیش	خزانەکانیش,سێزانەکانیش,لێزانەکانیش,خەزانەکانیش,خێ زانەکانیش,خاووخێزانەکانیش,زرێزانەکانیش,لێزانینەکانیش,پێزانینەکانیش	0	0	0
دابدات	دابدات	دادات,دابات,دابدا,داتبدات,دامبدات,دایبدات,دابتدا,داتبدا,داتدات,دامدات,دایدات,داب دات,دا بدات,دارابات,دابت	0	0	0
دابڕێژێتەوە	دابڕێژێتەوە	دابێژێتەوە,دابڕژێتەوە,داببێژێتەوە,دابڕێسێتەوە,دابنێژێتەوە,دابڕێنێتەوە,دابڕێ ژێتەوە,دابێژدابێژتەوە,داڕێژگەتەوە,داڕێژەرتەوە,دابێژانتەوە	0	0	0
دابەشنەکردنیشی	دابەشنەکردنیشی	دابەشودابڕکردنیشی,بەشداریکردنیشی,نیشانەکردنیشی,دابەشودابڕکردنی	0	0	0
دادپەروەرین	دادپەروەرین	detected_correct	1	1	1
داسەپاوی	داسەپاوی	detected_correct	1	1	1
داغستان	داغستان	داستان,داغتان,دارستان,داغیتان,داغ ستان,ستاندتان	0	0	0
دانەگرن	دانەگرن	detected_correct	1	1	1
داهێنانەوە	داهێنانەوە	detected_correct	1	1	1
داواکارییەن	داواکارییەن	داواکەرییان,داواکارییان,داواکارن	0	0	0
داواکەمەوە	داواکەمەوە	detected_correct	1	1	1
دۆلارفرۆشەکە	دۆلارفرۆشەکە	دەوافرۆشەکە	0	0	0
دیدارەکەشدا	دیدارەکەشدا	دیدارەکەشتدا,دیدارەکەشمدا,دیدارەکەیشدا,دیدارەکەشیدا,دیاردەکەشدا,دیدارەکەتدا,دیدارەکەمدا,دیدارەکەیدا,دیدارەکەش دا,دیدارە کەشدا,دارەکەوەکەشدا,خەرەدارەکەشدا,دارەکەوەشدا,داشەهارەکەشدا	0	0	0
دیوارێکدا	دیوارێکدا	detected_correct	1	1	1
دەدۆزمەوە	دەدۆزمەوە	detected_correct	1	1	1
دەردەدرێن	دەردەدرێن	detected_correct	1	1	1
دەڕفاند	دەڕفاند	detected_correct	1	1	1
دەستخۆشیشی	دەستخۆشیشی	دەنگخۆشیشی	0	0	0
دەما	دەما	detected_correct	1	1	1
دەنگەش	دەنگەش	دەمگەش,دەگەش,دەنگە,دەگەشن,دەتگەش,دەرگەش,دەنگەر,دەنگەڵ,دەنگەل,دەنگەک,دەنگێش,دەیگەش,دەنگە ش,دەن گەش,دەنگ	0	0	0
دەیبیستین	دەیبیستین	detected_correct	1	1	1
ڕاجێر	ڕاجێر	ڕاجێ,تاجێر,ڕاجێش,ڕانێر,ڕاجێن,ڕاجێک,ڕاجگر,ڕادێر,ڕاجار,ڕاجەر	0	0	0
ڕادمەنش	ڕادمەنش	سەفامەنش	0	0	0
ڕودریگۆ	ڕودریگۆ	ڕۆدریگز	0	0	0
ڕووسییەکان	ڕووسییەکان	تووسییەکان,ڕووتییەکان,سووسییەکان,لووسییەکان,ڕوونییەکان,ڕوو سییەکان,گەڕووسییەکان,ڕووستایییەکان,ڕووناکییەکان,ڕووناهییەکان	0	0	0
ڕۆتینییە	ڕۆتینییە	ڕۆتی نییە,نییەتی	0	0	0
ڕێککەوتندا	ڕێککەوتندا	detected_correct	1	1	1
ڕەشەکەیە	ڕەشەکەیە	ڕەشەکەی,ڕەشەکەیش,ڕەشەکەوە,ڕەشەکەی ە,ڕەشەکە یە,ڕەشبەڵەکە	0	0	0
ڕەمەزانیشەوە	ڕەمەزانیشەوە	detected_correct	1	1	1
زاوزێم	زاوزێم	detected_correct	1	1	1
زێڕەکانیان	زێڕەکانیان	detected_correct	1	1	1
ساڵانیشی	ساڵانیشی	detected_correct	1	1	1
ستێف	ستێف	سێف,ستێفن,سێفت,ستێن,ستێفان	0	0	0
سکاڵایەش	سکاڵایەش	سکاڵاکەش,سکاڵایەک,سکاڵانامە	0	0	0
سمۆمبی	سمۆمبی	سمبیلۆکی	0	0	0
سووکانی	سووکانی	detected_correct	1	1	1
سووکیان	سووکیان	detected_correct	1	1	1
سۆربۆن	سۆربۆن	سۆرۆن,سیربۆنکە	0	0	0
سیچوان	سیچوان	سیوچان,سیوان,سیچان,سیروان,سیاچاوان,سیاناوان	0	0	0
سەرباسی	سەرباسی	سەرناسی,سەربتاسی,سەربناسی,سەربماسی,سەربپسی,سەرتاسی,سەربتسی,سەرباری,سەرباڕی,سەرباڵی,سەربافی,سەربانی,سەرماسی,سەربازی,سەربیسی	0	0	0
سەربڕاوی	سەربڕاوی	detected_correct	1	1	1
سەرسپی	سەرسپی	detected_correct	1	1	1
سەریاس	سەریاس	سەرتاس,سەریتاس,سەریناس,سەریماس,سەریپس,سەریتس,سەرناس,سەریان,سەرماس,سەریاگ,سۆریاس,سەر یاس,سەراسەر,سەیاری	0	0	0
سەرەکیمانە	سەرەکیمانە	سەرە کیمانە,نەریمانانە,نەریمانە,سەماکەرانە	0	0	0
سەعاتیان	سەعاتیان	detected_correct	1	1	1
شۆرتێکەوە	شۆرتێکەوە	شۆرێکەوە,شۆرێکتەوە,شورتێکەوە,شۆر تێکەوە,کۆرتێسێکەوە,شەوکەتێکەوە	0	0	0
شەریکەکانی	شەریکەکانی	detected_correct	1	1	1
شەڕکردنەوە	شەڕکردنەوە	detected_correct	1	1	1
شەکرەمەنی	شەکرەمەنی	detected_correct	1	1	1
شەکەرانی	شەکەرانی	شەکەتانی,شەکرانی,پەکەرانی,شەکەکانی,زەکەرانی,شەوەرانی,شەکە رانی,شە کەرانی,هاشەکەرانی,نەیشەکەرانی,شەکەروکانی,هووشەکەرانی	0	0	0
عیدی	عیدی	بیدی,عبدی,ڕیدی,دیدی,عودی,سەعیدی	0	0	0
عەلیاوا	عەلیاوا	عەلیاڕا,عەلیاها,عەلیادا,عەلیاوە,عەلیاوو,عەلیا وا,عەلیا	0	0	0
عەمر	عەمر	عەمە,عەمرو,عەمڕ,نەمر,مەمر,دەمر,عامر,عەمرۆکە	0	0	0
فرۆشانەی	فرۆشانەی	فرۆشرانی	0	0	0
فێنککردنەوە	فێنککردنەوە	فێرکردنەوە,تێککردنەوەوە,لێککردنەوەوە,وێنەکردنەوە	0	0	0
فیشەکیش	فیشەکیش	فیشەکێش,فیشەکی,فیشەکیشت,فیشەکیشم,فیشەکیشی,فیشەکیت,فیشەکین,فیشەکیم,فیشەکی ش,فیشەک یش,فیشەک	0	0	0
فەرمانبەرەکانیانەوە	فەرمانبەرەکانیانەوە	detected_correct	1	1	1
قوربانییانە	قوربانییانە	قوربانیانە,قوربانییان,قوربانییلانە,قوربانییانت,قوربانیلانە,قوربانییانم,قوربانییانی,قوربانییان ە,قوربانی یانە,قوربانیکردنانە,قوربانیکردنە,قوربانی	0	0	0
قووڵیان	قووڵیان	detected_correct	1	1	1
قەرزدارین	قەرزدارین	detected_correct	1	1	1
قەرەقوشی	قەرەقوشی	قەرەواشی,قەرەییشی	0	0	0
کاریگەرەکەی	کاریگەرەکەی	کارەکەرەکەی,یاریکەرەکەی,کەمانگەرەکەی,هەرزەکارەکەی	0	0	0
کاندیدانیش	کاندیدانیش	کان دیدانیش,داشکاندنانیش,تەکاندانانیش,کانیدینارانیش,کانیبەردانیش	0	0	0
کردنەوەش	کردنەوەش	کردنەوە,کردنەکەش,کردنەوە ش	0	0	0
کڕیاراندا	کڕیاراندا	کیاراندا,کڕیارتاندا,کڕیارانتدا,کڕیارماندا,کڕیارانمدا,کڕیاریاندا,کڕیارانیدا,کڕیاران دا,بڕیارداندا,کڕدراندا,کڕیاردا,کڕراندا	0	0	0
کلینیکەدا	کلینیکەدا	کانیسپیکەدا	0	0	0
کڵۆک	کڵۆک	detected_correct	1	1	1
کۆمۆنیستەکانی	کۆمۆنیستەکانی	کۆنەپەرستەکانی,کۆنستانتینەکانی,کۆخەرۆستەمەکانی	0	0	0
کۆیلەکردنی	کۆیلەکردنی	کۆیلە کردنی,لەکۆڵکردنی,لەکەکردنی,کۆمەککردنی,مەلەکردنی	0	0	0
کینۆ	کینۆ	کیۆن,کۆنی,کین,کینۆڵ,کینۆک,کۆین,ینۆک,پینۆ,کیتۆ,کینت,کیلۆ,کینن,کینم,کینک,کینگ	0	0	0
کیۆ	کیۆ	کۆی,لیۆ,کۆ,کی,کیتۆ,کیۆڵ,کیلۆ,کیۆن,کیۆک,یۆک,بیۆ,کیت,سیۆ,کیس,ریۆ	0	0	0
کەفارەتی	کەفارەتی	کەفالەتی,کەفایەتی,کەفتاری	0	0	0
کەناڵەکانیان	کەناڵەکانیان	کەماڵەکانیان,کەنداڵەکانیان,کەنارەکانیان,کەژاڵەکانیان,کە ناڵەکانیان,ناڵەکردنەکانیان,کەندەڵانەکانیان,ناڵەکردنانیان,کاڵەکەمارانەکانیان	0	0	0
گردەبۆر	گردەبۆر	گردە بۆر,گردەبا	0	0	0
گرێبەستێکیش	گرێبەستێکیش	گرێ بەستێکیش,بەربەستێکیش,سەربەستێکیش,دەربەستێکیش	0	0	0
گۆرانیبێژانی	گۆرانیبێژانی	detected_correct	1	1	1
گەراجەکاندا	گەراجەکاندا	گەراجەکانتدا,گەراجەکانمدا,گەراجەکانیدا,گەراجەکان دا,گەراجە کاندا,گەراداندا	0	0	0
لیانی	لیانی	لیامی,کیانی,یانی,لانی,لینی,لیپانی,لیسانی,لیرانی,قلیانی,لیقانی,لیلانی,لینانی,لیانگی,لایانی,لیۆانی	0	0	0
مافمان	مافمان	فاممان,مادمان,مامان,مارفمان,ماتمان,ماشمان,سافمان,ماسمان,مارمان,ماڵمان,جافمان,ماچمان,لافمان,مانمان,ماممان	0	0	0
ماندووبوونیان	ماندووبوونیان	detected_correct	1	1	1
مانەوەشیان	مانەوەشیان	مانەکەشیان,مانەوە شیان,ما نەوەشیان,ماڵینەوەشیان,ژیانەوەشیان,ڕشانەوەشیان,چەماندنەوەشیان	0	0	0
مریشکم	مریشکم	detected_correct	1	1	1
منەتکردنە	منەتکردنە	منەکردنە,منەت کردنە,خزمەتکردنە,لەتکردنە,ڕەتکردنە,داوەتکردنە	0	0	0
مەدای	مەدای	detected_correct	1	1	1
مەراسیمەکەوە	مەراسیمەکەوە	سەراسیمەکەوە,سەراسیمەوە,سیسعەمەرەکەوە,نیمەکارەکەوە,وەرکەمەرەکەوە	0	0	0
نابەینە	نابەینە	نابینە,نابەین,نابەزنە,ناباینە,نابەین ە,نابەی نە,نابەدڵینە,بەیانینە,بەیبینینە,بەیبینە	0	0	0
ناچارکران	ناچارکران	ناچارتران,ناچارک ران,ناچار کران,ناچاران	0	0	0
نازناوانەی	نازناوانەی	نانەواخانەی,ناونیشانەی,ناوازەی,شوانانەی	0	0	0
ناشیرینین	ناشیرینین	detected_correct	1	1	1
ناناسین	ناناسین	detected_correct	1	1	1
نبچ	نبچ	بچ,بچن,ناچ,نەچ,بنبڕ	0	0	0
نزیکەکانیشیان	نزیکەکانیشیان	detected_correct	1	1	1
نمایشکارێک	نمایشکارێک	نمایش کارێک,نمایشتێک,میانمارێک	0	0	0
نوێتان	نوێتان	detected_correct	1	1	1
نێدات	نێدات	تێدان,نێدا,نێتدا,پێدات,تێدات,چێدات,لێدات,وێدات,نێ دات	0	0	0
نەبوونیانەوە	نەبوونیانەوە	detected_correct	1	1	1
نەدەبینرا	نەدەبینرا	detected_correct	1	1	1
نەشمان	نەشمان	شەنمان,بەشمان,نەمان,بنەشمان,نەبشمان,پنەشمان,شنەشمان,سنەشمان,رنەشمان,نکەشمان,نەشەمان,نەیشمان,شنەمان,نەمانش,پەشمان	0	0	0
نەمرن	نەمرن	detected_correct	1	1	1
هاڤیار	هاڤیار	هارڤی	0	0	0
هانایان	هانایان	detected_correct	1	1	1
هونەرمەندیش	هونەرمەندیش	هونەرمەندێش,هونەرمەندی,هونەرمەندیشت,هونەرمەندیشم,هونەرمەندیشی,هونەرمەندیت,هونەرمەندین,هونەرمەندیم,هونەرمەندیک,هونەرمەندیگ,هونەرمەندیی,هونەرمەندی ش,هونەرمەند یش,هونەرمەند	0	0	0
هێماشیان	هێماشیان	detected_correct	1	1	1
هەستیاردان	هەستیاردان	هەستیاران,هەستیاردا,هەستیارتان,هەستیارمان,هەستیاریان,هەستیار دان,هەستیارن,هەناسەساردان,هەستیار,داردەستان	0	0	0
هەڵبدەن	هەڵبدەن	detected_correct	1	1	1
هەڵدەستیت	هەڵدەستیت	detected_correct	1	1	1
هەڵمەتانەدا	هەڵمەتانەدا	هەڵمەتانتدا,هەڵمەتانمدا,هەگمەتانەدا,هەڵمەتانیدا,هەڵمەتانە دا,هەڵمە تانەدا,هەڵمەتداندا,هەڵمەتدانا,هەڵمەتدان,هەڵمخەڵەتاند	0	0	0
هەڵنەمژیت	هەڵنەمژیت	detected_correct	1	1	1
وێنەگرانی	وێنەگرانی	detected_correct	1	1	1
وەستانێکی	وەستانێکی	detected_correct	1	1	1
وەستانە	وەستانە	detected_correct	1	1	1
وەهمیی	وەهمیی	وەهبیی	0	0	0
وەهمییەکانی	وەهمییەکانی	وەهبییەکانی,وەنەشامییەکانی,نیوەکارییەکانی,کانوونییەکەمی,کانیناوەکانی	0	0	0
یەدەگەوە	یەدەگەوە	یەدەکەوە,یە دەگەوە,عەدەوییەوە	0	0	0
ئاکدۆغان	ئاکدۆغان	ئەردۆغانان	0	0	0
ئاگادارنەکردنەوەی	ئاگادارنەکردنەوەی	ئاگربەردانەوەی	0	0	0
ئامارەکەش	ئامارەکەش	detected_correct	1	1	1
ئامالیجا	ئامالیجا	ئالمالیقا	0	0	0
ئیتیحادییەکاندا	ئیتیحادییەکاندا		0	0	0
ئەفغانستانیش	ئەفغانستانیش	ئەفغانستانێش,ئەفغانستانی,ئەفغانستانیشت,ئەفغانستانیشم,ئەفغانستانیشی,ئەفغانستانیت,ئەفغانستانین,ئەفغانستانیم,ئەفغانستانی ش,ئەفغانستان یش,ئەفغانستانانیش,ئەفغانستان,ئەستاندنانیش	0	0	0
ئەلدوری	ئەلدوری	ئەلکوردی	0	0	0
ئەنجامانەدا	ئەنجامانەدا	ئەنجامانتدا,ئەنجامانمدا,ئەنجامانیدا,ئەنجامانە دا,ئەنجامداندا,ئەنجامدانا,ئەنجامدان,جامدانەدا	0	0	0
بارگاویکردندا	بارگاویکردندا	دارکاریکردندا	0	0	0
باریکترین	باریکترین	باریکەترین,تاریکترین,باری کترین,باریکایین,باریکاییین,باریکین,هاریکارترین	0	0	0
بارەگاکانیدا	بارەگاکانیدا	بارەگاکانتدا,بارەگاکانیشدا,بارەگاکانمدا,بارەگایانیدا,بارەگاکان یدا,بارەگا کانیدا,بارەوەرانانیدا,بارەوەرانیدا,ئەرباکانانیدا,ئەرباکانیدا	0	0	0
باوەڕمەند	باوەڕمەند	باوەڕ مەند,باوەڕکردن	0	0	0
بپەڕێنم	بپەڕێنم	detected_correct	1	1	1
بتار	بتار	detected_correct	1	1	1
بتدەمێ	بتدەمێ	بتدەێ,بتدەم,بتچەمێ,بتدەم ێ,بتدە مێ,بەردەمێ	0	0	0
برایەکیەتی	برایەکیەتی	برایەتییەتی,برایەنتیەتی,برایانیەتی,برایەتیی	0	0	0
بریندارەکەیدا	بریندارەکەیدا	detected_correct	1	1	1
بقرتێنیت	بقرتێنیت	detected_correct	1	1	1
بڵاوکردنەوەمان	بڵاوکردنەوەمان	detected_correct	1	1	1
بمایە	بمایە	بامیە,مایە,مابیە,بماسە,ڕمایە,بڕایە,بماڵە,ب مایە	0	0	0
بۆزەکان	بۆزەکان	detected_correct	1	1	1
بۆکانیش	بۆکانیش	نۆکانیش,بۆکانی,بۆکانیشت,برۆکانیش,بنۆکانیش,بۆکانیشم,بزۆکانیش,بۆکانیشی,بۆبانیش,بۆکانیت,شۆکانیش,سۆکانیش,بسکانیش,برکانیش,بۆرانیش	0	0	0
بێسەرپەرشتیاران	بێسەرپەرشتیاران		0	0	0
بەختەوەریتانە	بەختەوەریتانە	بەختەوەریتان,بەختەوەریلانە,بەختەوەریتان ە,بەختەوەری تانە,بەختکرانەوە	0	0	0
بەرگمان	بەرگمان	detected_correct	1	1	1
بەرلینم	بەرلینم	بەرینم,بەربینم,بەرلیپم,بەردینم,بەر لینم,بەرزالینم	0	0	0
بەعە	بەعە	بەبە,بەشە,بەرە,بەڕە,بەنە,بەمە,بەگە,بەزە,بەدە,باعە,بەوە,بەدیعە	0	0	0
بەڵێنشکێنی	بەڵێنشکێنی	بەڵێن شکێنی,بەردەشکێنی	0	0	0
بەڵێنەکانیەتی	بەڵێنەکانیەتی	بەڵێنە کانیەتی,بەکارهێنرانیەتی	0	0	0
پێشکەوتنن	پێشکەوتنن	detected_correct	1	1	1
پیریزۆ	پیریزۆ	پیرۆزی,پیری زۆ,پیزپیزۆک	0	0	0
پیشەیەم	پیشەیەم	پیشەیم,پیشەیەکم,پیشەکەم,پیشەیەک,پیشەم	0	0	0
پەنگخواردنی	پەنگخواردنی	detected_correct	1	1	1
ترانزێتەکانیان	ترانزێتەکانیان	ترازێندرانەکانیان,ترەکێندرانەکانیان,ترازێندرانانیان,ترازێندرانیان	0	0	0
توندوتۆڵترەوە	توندوتۆڵترەوە	تووتووندەرەوە	0	0	0
تۆرنادۆ	تۆرنادۆ	تۆرنا دۆ,تۆرناتۆری	0	0	0
تەزویرکراوانە	تەزویرکراوانە	داگیرکراوانە	0	0	0
تەسکانەی	تەسکانەی	تەسکانی,تەسکانە,تەسکانە ی,تەسکا نەی,تروسکانەوەی	0	0	0
تەلەڤزیۆنێک	تەلەڤزیۆنێک	detected_correct	1	1	1
تەڵاقدراو	تەڵاقدراو	تەڵاق دراو,تەڵاقدان	0	0	0
جانتاکەمەوە	جانتاکەمەوە	detected_correct	1	1	1
جگەرەکانی	جگەرەکانی	detected_correct	1	1	1
جەزائیرە	جەزائیرە	detected_correct	1	1	1
جەنابییان	جەنابییان	detected_correct	1	1	1
چارەسەرەکانمان	چارەسەرەکانمان	detected_correct	1	1	1
چاوەڕێیەکی	چاوەڕێیەکی	چاوە ڕێیەکی,چاوبڕکێیەکی,چاوەگایەکی	0	0	0
چراوە	چراوە	detected_correct	1	1	1
حاڵێک	حاڵێک	detected_correct	1	1	1
حورمەتێکی	حورمەتێکی	حکوومەتێکی	0	0	0
حەوشە	حەوشە	detected_correct	1	1	1
خاڵەشی	خاڵەشی	پاڵەشی,خاشەشی,ساڵەشی,ژاڵەشی,هاڵەشی,ناڵەشی,ماڵەشی,خامەشی,کاڵەشی,گاڵەشی,خاڵیشی,خاڵە شی,خاڵەڕەشی,خاڵەڕەشەشی,خاڵۆزەشی	0	0	0
خائینەکاندا	خائینەکاندا	خانەداندا,خانەقیندا	0	0	0
خوشکەکەشم	خوشکەکەشم	detected_correct	1	1	1
خۆبەخشانەیان	خۆبەخشانەیان	نەخۆشخانەیان,نەخشاندنەوەیان,بەخشاندنیان,نەخشاندنیان	0	0	0
خەنجەرەکەی	خەنجەرەکەی	detected_correct	1	1	1
دابینکردنەکانیان	دابینکردنەکانیان	detected_correct	1	1	1
دادەشکێنێت	دادەشکێنێت	detected_correct	1	1	1
دایکەکانیش	دایکەکانیش	detected_correct	1	1	1
دایەنەکەی	دایەنەکەی	دەیانەکەی,داریەنەکەی,دایەرەکەی,لایەنەکەی,دایکانەکەی,داکەندنەکەی,دیبیەنەکەی,بایەخدانەکەی	0	0	0
ددانەوە	ددانەوە	detected_correct	1	1	1
دێسرۆچەر	دێسرۆچەر	دێرۆەر	0	0	0
دەچەقێنێتە	دەچەقێنێتە	دەچەقێنێت,دەچەقێنێت ە,دەچەقێندرێ,دەچەقێنرێ	0	0	0
دەدزینەوە	دەدزینەوە	detected_correct	1	1	1
دەرەتانە	دەرەتانە	دەرڕەتانە,دەرفەتانە,دەڕەتانە,دەرەکانە,بێدەرەتانە,بێدەرەتانانە,بێدەرەتان,دەرقەتاندنە	0	0	0
دەستپێشخەریتان	دەستپێشخەریتان	دەستپێکردنیتان,دەستپێدانانیتان,دەستپەرژانیتان	0	0	0
دەستەکانتان	دەستەکانتان	detected_correct	1	1	1
دەشیر	دەشیر	دەریش,رەشید,دەشیت,دەشی,دەرشی,بەشیر,دەشیش,دەشین,دەمیر,دەگیر,دەشار,دەشیا,دە شیر	0	0	0
دەناسنەوە	دەناسنەوە	detected_correct	1	1	1
دەنگییەکان	دەنگییەکان	دەنییەکان,جەنگییەکان,لەنگییەکان,مەنگییەکان,دەنگ ییەکان,دەن گییەکان,بێدەنگییەکان,دڵتەنگییەکان,سەنگینییەکان,یەنگیجێیەکان	0	0	0
دەیانخۆیت	دەیانخۆیت	detected_correct	1	1	1
ڕابماڵین	ڕابماڵین	detected_correct	1	1	1
ڕادیۆکەیان	ڕادیۆکەیان	ڕادیۆکە یان,دانەڕۆکەیان,دانۆکەکەیان,دانۆکەیان	0	0	0
ڕاگەیاندنکارانەی	ڕاگەیاندنکارانەی	کاڵەکەمارانەی	0	0	0
